Results of cspell linter (version 6.18.1)
See documentation on https://megalinter.io/6.18.0/descriptors/spell_cspell/
-----------------------------------------------

❌ [ERROR] for workspace /github/workspace
/github/workspace/megalinter-reports/copy-paste/html/jscpd-report.json:93403:10628 - Unknown word (solidvar)
/github/workspace/megalinter-reports/copy-paste/html/jscpd-report.json:93403:13317 - Unknown word (siderbar)
/github/workspace/megalinter-reports/copy-paste/html/jscpd-report.json:93403:13646 - Unknown word (keyframes)
/github/workspace/megalinter-reports/copy-paste/html/jscpd-report.json:95671:1235 - Unknown word (swiper)
/github/workspace/megalinter-reports/copy-paste/html/jscpd-report.json:95815:85 - Unknown word (nowrap)
/github/workspace/megalinter-reports/copy-paste/html/jscpd-report.json:95923:556 - Unknown word (scrollblock)
/github/workspace/megalinter-reports/copy-paste/html/jscpd-report.json:95923:1246 - Unknown word (scrollblock)
/github/workspace/megalinter-reports/copy-paste/html/jscpd-report.json:95923:1790 - Unknown word (scrollbars)
/github/workspace/megalinter-reports/copy-paste/html/jscpd-report.json:95923:2001 - Unknown word (backface)
/github/workspace/megalinter-reports/copy-paste/html/jscpd-report.json:95959:4362 - Unknown word (solidvar)
/github/workspace/megalinter-reports/copy-paste/html/jscpd-report.json:95959:7380 - Unknown word (keyframes)
/github/workspace/megalinter-reports/copy-paste/html/jscpd-report.json:96535:1615 - Unknown word (nowrap)
/github/workspace/megalinter-reports/copy-paste/html/jscpd-report.json:96571:556 - Unknown word (scrollblock)
/github/workspace/megalinter-reports/copy-paste/html/jscpd-report.json:96571:1790 - Unknown word (scrollbars)
/github/workspace/megalinter-reports/copy-paste/html/jscpd-report.json:96571:10628 - Unknown word (solidvar)
/github/workspace/megalinter-reports/copy-paste/html/jscpd-report.json:96571:13646 - Unknown word (keyframes)
/github/workspace/megalinter-reports/copy-paste/html/jscpd-report.json:96643:257 - Unknown word (macbook)
/github/workspace/megalinter-reports/copy-paste/html/jscpd-report.json:96643:445 - Unknown word (choise)
/github/workspace/megalinter-reports/copy-paste/html/jscpd-report.json:96643:516 - Unknown word (macbook)
/github/workspace/megalinter-reports/copy-paste/html/jscpd-report.json:96679:136 - Unknown word (tfocusable)
/github/workspace/megalinter-reports/copy-paste/html/jscpd-report.json:97687:829 - Unknown word (ILIKE)
/github/workspace/megalinter-reports/copy-paste/html/jscpd-report.json:97687:975 - Unknown word (ILIKE)
/github/workspace/megalinter-reports/copy-paste/html/jscpd-report.json:100171:201 - Unknown word (ILIKE)
/github/workspace/megalinter-reports/copy-paste/html/jscpd-report.json:100783:162 - Unknown word (signups)
/github/workspace/megalinter-reports/copy-paste/html/jscpd-report.json:100783:271 - Unknown word (signups)
/github/workspace/megalinter-reports/copy-paste/html/jscpd-report.json:102046:58 - Unknown word (kpis)
/github/workspace/megalinter-reports/copy-paste/html/jscpd-report.json:103159:104 - Unknown word (sharings)
/github/workspace/megalinter-reports/copy-paste/html/jscpd-report.json:103195:104 - Unknown word (sharings)
/github/workspace/megalinter-reports/copy-paste/html/jscpd-report.json:103231:104 - Unknown word (sharings)
/github/workspace/megalinter-reports/copy-paste/html/jscpd-report.json:104635:1020 - Unknown word (Passwordless)
/github/workspace/megalinter-reports/copy-paste/html/jscpd-report.json:104743:174 - Unknown word (requried)
/github/workspace/megalinter-reports/copy-paste/html/jscpd-report.json:106147:1046 - Unknown word (wasabisys)
/github/workspace/megalinter-reports/copy-paste/html/jscpd-report.json:106147:1633 - Unknown word (fbstate)
/github/workspace/megalinter-reports/copy-paste/html/jscpd-report.json:106183:1362 - Unknown word (FIVERR)
/github/workspace/megalinter-reports/copy-paste/html/jscpd-report.json:106183:1411 - Unknown word (FIVERR)
/github/workspace/megalinter-reports/copy-paste/html/jscpd-report.json:106183:1442 - Unknown word (tkeycloak)
/github/workspace/megalinter-reports/copy-paste/html/jscpd-report.json:106183:1485 - Unknown word (KEYCLOAK)
/github/workspace/megalinter-reports/copy-paste/html/jscpd-report.json:106183:1528 - Unknown word (KEYCLOAK)
/github/workspace/megalinter-reports/copy-paste/html/jscpd-report.json:106183:1573 - Unknown word (KEYCLOAK)
/github/workspace/megalinter-reports/copy-paste/html/jscpd-report.json:106183:1622 - Unknown word (KEYCLOAK)
/github/workspace/megalinter-reports/copy-paste/html/jscpd-report.json:106183:1676 - Unknown word (KEYCLOAK)
/github/workspace/megalinter-reports/copy-paste/html/jscpd-report.json:106510:36 - Unknown word (keycloak)
/github/workspace/megalinter-reports/copy-paste/html/jscpd-report.json:106795:316 - Unknown word (dashborad)
/github/workspace/megalinter-reports/copy-paste/html/jscpd-report.json:106831:304 - Unknown word (Tiem)
/github/workspace/megalinter-reports/copy-paste/html/jscpd-report.json:106831:723 - Unknown word (Ddescription)
/github/workspace/megalinter-reports/copy-paste/html/jscpd-report.json:106867:232 - Unknown word (Estiamte)
/github/workspace/megalinter-reports/copy-paste/html/jscpd-report.json:106867:387 - Unknown word (Estiamte)
/github/workspace/megalinter-reports/copy-paste/html/jscpd-report.json:106867:657 - Unknown word (Decription)
/github/workspace/megalinter-reports/copy-paste/html/jscpd-report.json:107263:218 - Unknown word (dashborad)
/github/workspace/megalinter-reports/copy-paste/html/jscpd-report.json:107299:407 - Unknown word (dashborad)
/github/workspace/megalinter-reports/copy-paste/html/jscpd-report.json:108091:327 - Unknown word (dashborad)
/github/workspace/megalinter-reports/copy-paste/html/jscpd-report.json:108487:735 - Unknown word (Drodpwon)
/github/workspace/megalinter-reports/copy-paste/html/jscpd-report.json:108631:463 - Unknown word (dashborad)
/github/workspace/megalinter-reports/copy-paste/html/jscpd-report.json:108955:28 - Unknown word (tgoalstime)
/github/workspace/megalinter-reports/copy-paste/html/jscpd-report.json:108955:72 - Unknown word (tgoalstime)
/github/workspace/megalinter-reports/copy-paste/html/jscpd-report.json:108955:145 - Unknown word (tgoalstime)
/github/workspace/megalinter-reports/copy-paste/html/jscpd-report.json:108955:194 - Unknown word (tgoalstime)
/github/workspace/megalinter-reports/copy-paste/html/jscpd-report.json:108955:240 - Unknown word (tgoalstime)
/github/workspace/megalinter-reports/copy-paste/html/jscpd-report.json:109063:122 - Unknown word (dafault)
/github/workspace/megalinter-reports/copy-paste/html/jscpd-report.json:109711:1062 - Unknown word (Drodpwon)
/github/workspace/megalinter-reports/copy-paste/html/jscpd-report.json:109711:1163 - Unknown word (Inputvisible)
/github/workspace/megalinter-reports/copy-paste/html/jscpd-report.json:109999:373 - Unknown word (Estiamte)
/github/workspace/megalinter-reports/copy-paste/html/jscpd-report.json:109999:520 - Unknown word (Estiamte)
/github/workspace/megalinter-reports/copy-paste/html/jscpd-report.json:109999:777 - Unknown word (Decription)
/github/workspace/megalinter-reports/copy-paste/html/jscpd-report.json:110035:217 - Unknown word (Estiamte)
/github/workspace/megalinter-reports/copy-paste/html/jscpd-report.json:110035:621 - Unknown word (Decription)
/github/workspace/megalinter-reports/copy-paste/html/jscpd-report.json:110287:792 - Unknown word (collectevents)
/github/workspace/megalinter-reports/copy-paste/html/jscpd-report.json:110827:670 - Unknown word (collectevents)
/github/workspace/megalinter-reports/copy-paste/html/jscpd-report.json:111187:41 - Unknown word (collectevents)
/github/workspace/megalinter-reports/copy-paste/html/jscpd-report.json:112195:427 - Unknown word (Millis)
/github/workspace/megalinter-reports/copy-paste/html/jscpd-report.json:112195:460 - Unknown word (Millis)
/github/workspace/megalinter-reports/copy-paste/html/jscpd-report.json:112195:499 - Unknown word (Millis)
/github/workspace/megalinter-reports/copy-paste/html/jscpd-report.json:112195:531 - Unknown word (Millis)
/github/workspace/megalinter-reports/copy-paste/html/jscpd-report.json:112195:569 - Unknown word (Millis)
/github/workspace/megalinter-reports/copy-paste/html/jscpd-report.json:112915:87 - Unknown word (nsed)
/github/workspace/megalinter-reports/copy-paste/html/jscpd-report.json:112915:134 - Unknown word (nsed)
/github/workspace/megalinter-reports/copy-paste/html/jscpd-report.json:112915:181 - Unknown word (nsed)
/github/workspace/megalinter-reports/copy-paste/html/jscpd-report.json:112915:236 - Unknown word (nsed)
/github/workspace/megalinter-reports/copy-paste/html/jscpd-report.json:112915:297 - Unknown word (nsed)
/github/workspace/megalinter-reports/copy-paste/html/jscpd-report.json:112915:1303 - Unknown word (nenvsubst)
 4/34 ./megalinter-reports/linters_logs/SUCCESS-SPELL_CSPELL.log 60.02ms
 5/34 ./megalinter-reports/linters_logs/WARNING-COPYPASTE_JSCPD.log 1043.87ms X
/github/workspace/megalinter-reports/linters_logs/WARNING-COPYPASTE_JSCPD.log:776:40 - Unknown word (keyresults)
/github/workspace/megalinter-reports/linters_logs/WARNING-COPYPASTE_JSCPD.log:776:56 - Unknown word (keyresults)
/github/workspace/megalinter-reports/linters_logs/WARNING-COPYPASTE_JSCPD.log:780:40 - Unknown word (keyresults)
/github/workspace/megalinter-reports/linters_logs/WARNING-COPYPASTE_JSCPD.log:780:56 - Unknown word (keyresults)
/github/workspace/megalinter-reports/linters_logs/WARNING-COPYPASTE_JSCPD.log:784:40 - Unknown word (keyresults)
/github/workspace/megalinter-reports/linters_logs/WARNING-COPYPASTE_JSCPD.log:1116:39 - Unknown word (knowledeg)
/github/workspace/megalinter-reports/linters_logs/WARNING-COPYPASTE_JSCPD.log:1116:54 - Unknown word (knowledeg)
/github/workspace/megalinter-reports/linters_logs/WARNING-COPYPASTE_JSCPD.log:1269:39 - Unknown word (knowledeg)
/github/workspace/megalinter-reports/linters_logs/WARNING-COPYPASTE_JSCPD.log:1269:54 - Unknown word (knowledeg)
/github/workspace/megalinter-reports/linters_logs/WARNING-COPYPASTE_JSCPD.log:2288:36 - Unknown word (pageobjects)
/github/workspace/megalinter-reports/linters_logs/WARNING-COPYPASTE_JSCPD.log:2289:36 - Unknown word (pageobjects)
/github/workspace/megalinter-reports/linters_logs/WARNING-COPYPASTE_JSCPD.log:2292:36 - Unknown word (pageobjects)
/github/workspace/megalinter-reports/linters_logs/WARNING-COPYPASTE_JSCPD.log:2293:36 - Unknown word (pageobjects)
/github/workspace/megalinter-reports/linters_logs/WARNING-COPYPASTE_JSCPD.log:2296:36 - Unknown word (pageobjects)
/github/workspace/megalinter-reports/linters_logs/WARNING-COPYPASTE_JSCPD.log:2324:36 - Unknown word (pagedata)
/github/workspace/megalinter-reports/linters_logs/WARNING-COPYPASTE_JSCPD.log:2325:36 - Unknown word (pagedata)
/github/workspace/megalinter-reports/linters_logs/WARNING-COPYPASTE_JSCPD.log:2328:36 - Unknown word (pagedata)
/github/workspace/megalinter-reports/linters_logs/WARNING-COPYPASTE_JSCPD.log:2329:36 - Unknown word (pagedata)
/github/workspace/megalinter-reports/linters_logs/WARNING-COPYPASTE_JSCPD.log:2332:36 - Unknown word (pagedata)
/github/workspace/megalinter-reports/linters_logs/WARNING-COPYPASTE_JSCPD.log:2357:39 - Unknown word (knowledeg)
/github/workspace/megalinter-reports/linters_logs/WARNING-COPYPASTE_JSCPD.log:4044:56 - Unknown word (Altere)
/github/workspace/megalinter-reports/linters_logs/WARNING-COPYPASTE_JSCPD.log:5660:44 - Unknown word (kpis)
/github/workspace/megalinter-reports/linters_logs/WARNING-COPYPASTE_JSCPD.log:6156:22 - Unknown word (keycloak)
/github/workspace/megalinter-reports/linters_logs/WARNING-COPYPASTE_JSCPD.log:6156:31 - Unknown word (keycloak)
/github/workspace/megalinter-reports/linters_logs/WARNING-COPYPASTE_JSCPD.log:6161:22 - Unknown word (keycloak)
/github/workspace/megalinter-reports/linters_logs/WARNING-COPYPASTE_JSCPD.log:6161:31 - Unknown word (keycloak)
 6/34 ./megalinter-reports/linters_logs/WARNING-EDITORCONFIG_EDITORCONFIG_CHECKER.log 65689.49ms X
/github/workspace/megalinter-reports/linters_logs/WARNING-EDITORCONFIG_EDITORCONFIG_CHECKER.log:7:7 - Unknown word (mmegalinter)
/github/workspace/megalinter-reports/linters_logs/WARNING-EDITORCONFIG_EDITORCONFIG_CHECKER.log:91:7 - Unknown word (mmegalinter)
/github/workspace/megalinter-reports/linters_logs/WARNING-EDITORCONFIG_EDITORCONFIG_CHECKER.log:113116:7 - Unknown word (mmegalinter)
/github/workspace/megalinter-reports/linters_logs/WARNING-EDITORCONFIG_EDITORCONFIG_CHECKER.log:226137:7 - Unknown word (mmegalinter)
/github/workspace/megalinter-reports/linters_logs/WARNING-EDITORCONFIG_EDITORCONFIG_CHECKER.log:226221:7 - Unknown word (mmegalinter)
/github/workspace/megalinter-reports/linters_logs/WARNING-EDITORCONFIG_EDITORCONFIG_CHECKER.log:452293:7 - Unknown word (mpackages)
/github/workspace/megalinter-reports/linters_logs/WARNING-EDITORCONFIG_EDITORCONFIG_CHECKER.log:452298:7 - Unknown word (mpackages)
 7/34 ./megalinter-reports/linters_logs/WARNING-HTML_DJLINT.log 42.04ms X
/github/workspace/megalinter-reports/linters_logs/WARNING-HTML_DJLINT.log:1:12 - Unknown word (djlint)
/github/workspace/megalinter-reports/linters_logs/WARNING-HTML_DJLINT.log:26:53 - Unknown word (msapplic)
/github/workspace/megalinter-reports/linters_logs/WARNING-HTML_DJLINT.log:27:53 - Unknown word (msapplic)
/github/workspace/megalinter-reports/linters_logs/WARNING-HTML_DJLINT.log:44:53 - Unknown word (msapplic)
/github/workspace/megalinter-reports/linters_logs/WARNING-HTML_DJLINT.log:45:53 - Unknown word (msapplic)
 8/34 ./megalinter-reports/linters_logs/WARNING-HTML_HTMLHINT.log 16.97ms X
/github/workspace/megalinter-reports/linters_logs/WARNING-HTML_HTMLHINT.log:1:12 - Unknown word (htmlhint)
/github/workspace/megalinter-reports/linters_logs/WARNING-HTML_HTMLHINT.log:8:44 - Unknown word (htmlhintrc)
/github/workspace/megalinter-reports/linters_logs/WARNING-HTML_HTMLHINT.log:16:44 - Unknown word (htmlhintrc)
/github/workspace/megalinter-reports/linters_logs/WARNING-HTML_HTMLHINT.log:24:44 - Unknown word (htmlhintrc)
 9/34 ./megalinter-reports/linters_logs/WARNING-REPOSITORY_DEVSKIM.log 60.61ms X
/github/workspace/megalinter-reports/linters_logs/WARNING-REPOSITORY_DEVSKIM.log:33:30 - Unknown word (ngsw)
/github/workspace/megalinter-reports/linters_logs/WARNING-REPOSITORY_DEVSKIM.log:34:32 - Unknown word (ngsw)
/github/workspace/megalinter-reports/linters_logs/WARNING-REPOSITORY_DEVSKIM.log:35:32 - Unknown word (ngsw)
/github/workspace/megalinter-reports/linters_logs/WARNING-REPOSITORY_DEVSKIM.log:37:30 - Unknown word (ngsw)
10/34 ./megalinter-reports/linters_logs/WARNING-REPOSITORY_GITLEAKS.log 362.24ms X
/github/workspace/megalinter-reports/linters_logs/WARNING-REPOSITORY_GITLEAKS.log:14:63 - Unknown word (Hlyc)
/github/workspace/megalinter-reports/linters_logs/WARNING-REPOSITORY_GITLEAKS.log:15:40 - Unknown word (Hlyc)
/github/workspace/megalinter-reports/linters_logs/WARNING-REPOSITORY_GITLEAKS.log:21:14 - Unknown word (Rahul)
/github/workspace/megalinter-reports/linters_logs/WARNING-REPOSITORY_GITLEAKS.log:21:20 - Unknown word (Rathore)
/github/workspace/megalinter-reports/linters_logs/WARNING-REPOSITORY_GITLEAKS.log:26:63 - Unknown word (Hlyc)
/github/workspace/megalinter-reports/linters_logs/WARNING-REPOSITORY_GITLEAKS.log:27:40 - Unknown word (Hlyc)
/github/workspace/megalinter-reports/linters_logs/WARNING-REPOSITORY_GITLEAKS.log:33:14 - Unknown word (Rahul)
/github/workspace/megalinter-reports/linters_logs/WARNING-REPOSITORY_GITLEAKS.log:33:20 - Unknown word (Rathore)
/github/workspace/megalinter-reports/linters_logs/WARNING-REPOSITORY_GITLEAKS.log:38:17 - Unknown word (ssage)
/github/workspace/megalinter-reports/linters_logs/WARNING-REPOSITORY_GITLEAKS.log:38:55 - Unknown word (Czia)
/github/workspace/megalinter-reports/linters_logs/WARNING-REPOSITORY_GITLEAKS.log:38:66 - Unknown word (Rzmqit)
/github/workspace/megalinter-reports/linters_logs/WARNING-REPOSITORY_GITLEAKS.log:38:79 - Unknown word (CZPY)
/github/workspace/megalinter-reports/linters_logs/WARNING-REPOSITORY_GITLEAKS.log:39:32 - Unknown word (Czia)
/github/workspace/megalinter-reports/linters_logs/WARNING-REPOSITORY_GITLEAKS.log:39:43 - Unknown word (Rzmqit)
/github/workspace/megalinter-reports/linters_logs/WARNING-REPOSITORY_GITLEAKS.log:39:56 - Unknown word (CZPY)
/github/workspace/megalinter-reports/linters_logs/WARNING-REPOSITORY_GITLEAKS.log:45:14 - Unknown word (Ruslan)
/github/workspace/megalinter-reports/linters_logs/WARNING-REPOSITORY_GITLEAKS.log:45:21 - Unknown word (Konviser)
/github/workspace/megalinter-reports/linters_logs/WARNING-REPOSITORY_GITLEAKS.log:50:39 - Unknown word (ihpwoqnsm)
/github/workspace/megalinter-reports/linters_logs/WARNING-REPOSITORY_GITLEAKS.log:51:25 - Unknown word (ihpwoqnsm)
/github/workspace/megalinter-reports/linters_logs/WARNING-REPOSITORY_GITLEAKS.log:62:40 - Unknown word (ihpwoqnsm)
/github/workspace/megalinter-reports/linters_logs/WARNING-REPOSITORY_GITLEAKS.log:63:25 - Unknown word (ihpwoqnsm)
/github/workspace/megalinter-reports/linters_logs/WARNING-REPOSITORY_GITLEAKS.log:69:14 - Unknown word (Dreemsuncho)
/github/workspace/megalinter-reports/linters_logs/WARNING-REPOSITORY_GITLEAKS.log:74:17 - Unknown word (ssage)
/github/workspace/megalinter-reports/linters_logs/WARNING-REPOSITORY_GITLEAKS.log:74:55 - Unknown word (Czia)
/github/workspace/megalinter-reports/linters_logs/WARNING-REPOSITORY_GITLEAKS.log:74:66 - Unknown word (Rzmqit)
/github/workspace/megalinter-reports/linters_logs/WARNING-REPOSITORY_GITLEAKS.log:74:79 - Unknown word (CZPY)
/github/workspace/megalinter-reports/linters_logs/WARNING-REPOSITORY_GITLEAKS.log:75:32 - Unknown word (Czia)
/github/workspace/megalinter-reports/linters_logs/WARNING-REPOSITORY_GITLEAKS.log:75:43 - Unknown word (Rzmqit)
/github/workspace/megalinter-reports/linters_logs/WARNING-REPOSITORY_GITLEAKS.log:75:56 - Unknown word (CZPY)
/github/workspace/megalinter-reports/linters_logs/WARNING-REPOSITORY_GITLEAKS.log:81:14 - Unknown word (Ruslan)
/github/workspace/megalinter-reports/linters_logs/WARNING-REPOSITORY_GITLEAKS.log:81:21 - Unknown word (Konviser)
/github/workspace/megalinter-reports/linters_logs/WARNING-REPOSITORY_GITLEAKS.log:86:42 - Unknown word (Bwgv)
/github/workspace/megalinter-reports/linters_logs/WARNING-REPOSITORY_GITLEAKS.log:86:48 - Unknown word (hhwn)
/github/workspace/megalinter-reports/linters_logs/WARNING-REPOSITORY_GITLEAKS.log:86:52 - Unknown word (Vwwht)
/github/workspace/megalinter-reports/linters_logs/WARNING-REPOSITORY_GITLEAKS.log:87:29 - Unknown word (Bwgv)
/github/workspace/megalinter-reports/linters_logs/WARNING-REPOSITORY_GITLEAKS.log:87:35 - Unknown word (hhwn)
/github/workspace/megalinter-reports/linters_logs/WARNING-REPOSITORY_GITLEAKS.log:87:39 - Unknown word (Vwwht)
/github/workspace/megalinter-reports/linters_logs/WARNING-REPOSITORY_GITLEAKS.log:93:14 - Unknown word (Ruslan)
/github/workspace/megalinter-reports/linters_logs/WARNING-REPOSITORY_GITLEAKS.log:93:21 - Unknown word (Konviser)
/github/workspace/megalinter-reports/linters_logs/WARNING-REPOSITORY_GITLEAKS.log:98:38 - Unknown word (Qazf)
/github/workspace/megalinter-reports/linters_logs/WARNING-REPOSITORY_GITLEAKS.log:98:48 - Unknown word (Liyu)
/github/workspace/megalinter-reports/linters_logs/WARNING-REPOSITORY_GITLEAKS.log:99:23 - Unknown word (Qazf)
/github/workspace/megalinter-reports/linters_logs/WARNING-REPOSITORY_GITLEAKS.log:99:33 - Unknown word (Liyu)
/github/workspace/megalinter-reports/linters_logs/WARNING-REPOSITORY_GITLEAKS.log:105:19 - Unknown word (Momchilov)
/github/workspace/megalinter-reports/linters_logs/WARNING-REPOSITORY_GITLEAKS.log:110:17 - Unknown word (ssage)
/github/workspace/megalinter-reports/linters_logs/WARNING-REPOSITORY_GITLEAKS.log:110:55 - Unknown word (Czia)
/github/workspace/megalinter-reports/linters_logs/WARNING-REPOSITORY_GITLEAKS.log:110:66 - Unknown word (Rzmqit)
/github/workspace/megalinter-reports/linters_logs/WARNING-REPOSITORY_GITLEAKS.log:110:79 - Unknown word (CZPY)
/github/workspace/megalinter-reports/linters_logs/WARNING-REPOSITORY_GITLEAKS.log:117:14 - Unknown word (alish)
11/34 ./megalinter-reports/linters_logs/WARNING-REPOSITORY_TRIVY.log 371.60ms X
/github/workspace/megalinter-reports/linters_logs/WARNING-REPOSITORY_TRIVY.log:8:63 - Unknown word (aquasecurity)
/github/workspace/megalinter-reports/linters_logs/WARNING-REPOSITORY_TRIVY.log:30:24 - Unknown word (GHSA)
/github/workspace/megalinter-reports/linters_logs/WARNING-REPOSITORY_TRIVY.log:33:24 - Unknown word (GHSA)
/github/workspace/megalinter-reports/linters_logs/WARNING-REPOSITORY_TRIVY.log:39:3 - Unknown word (degenerator)
/github/workspace/megalinter-reports/linters_logs/WARNING-REPOSITORY_TRIVY.log:66:3 - Unknown word (jsdom)
/github/workspace/megalinter-reports/linters_logs/WARNING-REPOSITORY_TRIVY.log:66:135 - Unknown word (jsdom)
/github/workspace/megalinter-reports/linters_logs/WARNING-REPOSITORY_TRIVY.log:72:3 - Unknown word (jsonwebtoken)
/github/workspace/megalinter-reports/linters_logs/WARNING-REPOSITORY_TRIVY.log:72:135 - Unknown word (jsonwebtoken)
/github/workspace/megalinter-reports/linters_logs/WARNING-REPOSITORY_TRIVY.log:76:135 - Unknown word (jsonwebtoken)
/github/workspace/megalinter-reports/linters_logs/WARNING-REPOSITORY_TRIVY.log:77:140 - Unknown word (usagen)
/github/workspace/megalinter-reports/linters_logs/WARNING-REPOSITORY_TRIVY.log:80:135 - Unknown word (jsonwebtoken)
/github/workspace/megalinter-reports/linters_logs/WARNING-REPOSITORY_TRIVY.log:84:135 - Unknown word (jsonwebtoken's)
/github/workspace/megalinter-reports/linters_logs/WARNING-REPOSITORY_TRIVY.log:85:158 - Unknown word (Forgeable)
/github/workspace/megalinter-reports/linters_logs/WARNING-REPOSITORY_TRIVY.log:99:144 - Unknown word (Funct)
/github/workspace/megalinter-reports/linters_logs/WARNING-REPOSITORY_TRIVY.log:106:144 - Unknown word (Funct)
/github/workspace/megalinter-reports/linters_logs/WARNING-REPOSITORY_TRIVY.log:130:169 - Unknown word (reflink)
/github/workspace/megalinter-reports/linters_logs/WARNING-REPOSITORY_TRIVY.log:134:24 - Unknown word (GHSA)
/github/workspace/megalinter-reports/linters_logs/WARNING-REPOSITORY_TRIVY.log:140:3 - Unknown word (minimatch)
/github/workspace/megalinter-reports/linters_logs/WARNING-REPOSITORY_TRIVY.log:140:142 - Unknown word (minimatch)
/github/workspace/megalinter-reports/linters_logs/WARNING-REPOSITORY_TRIVY.log:143:3 - Unknown word (minimist)
/github/workspace/megalinter-reports/linters_logs/WARNING-REPOSITORY_TRIVY.log:143:135 - Unknown word (minimist)
/github/workspace/megalinter-reports/linters_logs/WARNING-REPOSITORY_TRIVY.log:146:142 - Unknown word (minimist)
/github/workspace/megalinter-reports/linters_logs/WARNING-REPOSITORY_TRIVY.log:150:3 - Unknown word (nedb)
/github/workspace/megalinter-reports/linters_logs/WARNING-REPOSITORY_TRIVY.log:168:24 - Unknown word (GHSA)
/github/workspace/megalinter-reports/linters_logs/WARNING-REPOSITORY_TRIVY.log:171:24 - Unknown word (GHSA)
/github/workspace/megalinter-reports/linters_logs/WARNING-REPOSITORY_TRIVY.log:171:34 - Unknown word (jrpm)
/github/workspace/megalinter-reports/linters_logs/WARNING-REPOSITORY_TRIVY.log:171:39 - Unknown word (jvxq)
/github/workspace/megalinter-reports/linters_logs/WARNING-REPOSITORY_TRIVY.log:178:136 - Unknown word (npmignore)
/github/workspace/megalinter-reports/linters_logs/WARNING-REPOSITORY_TRIVY.log:188:164 - Unknown word (SSRF)
/github/workspace/megalinter-reports/linters_logs/WARNING-REPOSITORY_TRIVY.log:189:135 - Unknown word (ionicabizau)
/github/workspace/megalinter-reports/linters_logs/WARNING-REPOSITORY_TRIVY.log:208:3 - Unknown word (squirrelly)
/github/workspace/megalinter-reports/linters_logs/WARNING-REPOSITORY_TRIVY.log:208:165 - Unknown word (Squirrelly)
/github/workspace/megalinter-reports/linters_logs/WARNING-REPOSITORY_TRIVY.log:217:174 - Unknown word (regexes)
/github/workspace/megalinter-reports/linters_logs/WARNING-REPOSITORY_TRIVY.log:231:3 - Unknown word (xmldom)
/github/workspace/megalinter-reports/linters_logs/WARNING-REPOSITORY_TRIVY.log:231:135 - Unknown word (xmldom)
/github/workspace/megalinter-reports/linters_logs/WARNING-REPOSITORY_TRIVY.log:234:135 - Unknown word (xmldom)
/github/workspace/megalinter-reports/linters_logs/WARNING-REPOSITORY_TRIVY.log:238:142 - Unknown word (xmldom)
/github/workspace/megalinter-reports/linters_logs/WARNING-REPOSITORY_TRIVY.log:241:135 - Unknown word (xmldom)
/github/workspace/megalinter-reports/linters_logs/WARNING-REPOSITORY_TRIVY.log:251:3 - Unknown word (yargs)
/github/workspace/megalinter-reports/linters_logs/WARNING-REPOSITORY_TRIVY.log:251:142 - Unknown word (yargs)
/github/workspace/megalinter-reports/linters_logs/WARNING-REPOSITORY_TRIVY.log:756:58 - Unknown word (seccomp)
/github/workspace/megalinter-reports/linters_logs/WARNING-REPOSITORY_TRIVY.log:758:30 - Unknown word (seccomp)
/github/workspace/megalinter-reports/linters_logs/WARNING-REPOSITORY_TRIVY.log:777:58 - Unknown word (seccomp)
/github/workspace/megalinter-reports/linters_logs/WARNING-REPOSITORY_TRIVY.log:779:30 - Unknown word (seccomp)
/github/workspace/megalinter-reports/linters_logs/WARNING-REPOSITORY_TRIVY.log:1308:58 - Unknown word (seccomp)
12/34 ./megalinter-reports/linters_logs/WARNING-SPELL_CSPELL.log 73.31ms X
/github/workspace/megalinter-reports/linters_logs/WARNING-SPELL_CSPELL.log:52:14 - Unknown word (pnpm)
13/34 ./megalinter-reports/megalinter.log 66277.19ms X
/github/workspace/megalinter-reports/megalinter.log:17:25 - Unknown word (GOODCHECK)
/github/workspace/megalinter-reports/megalinter.log:17:99 - Unknown word (goodcheck)
/github/workspace/megalinter-reports/megalinter.log:18:2 - Unknown word (Semgrep)
/github/workspace/megalinter-reports/megalinter.log:18:40 - Unknown word (ruleset)
/github/workspace/megalinter-reports/megalinter.log:19:20 - Unknown word (PROSELINT)
/github/workspace/megalinter-reports/megalinter.log:19:95 - Unknown word (proselintrc)
/github/workspace/megalinter-reports/megalinter.log:19:110 - Unknown word (proselint)
/github/workspace/megalinter-reports/megalinter.log:20:18 - Unknown word (SQLFLUFF)
/github/workspace/megalinter-reports/megalinter.log:20:92 - Unknown word (sqlfluff)
/github/workspace/megalinter-reports/megalinter.log:21:20 - Unknown word (SWIFTLINT)
/github/workspace/megalinter-reports/megalinter.log:21:95 - Unknown word (swiftlint)
/github/workspace/megalinter-reports/megalinter.log:23:72 - Unknown word (KUBECONFORM)
/github/workspace/megalinter-reports/megalinter.log:23:96 - Unknown word (KUBEVAL)
/github/workspace/megalinter-reports/megalinter.log:23:138 - Unknown word (GOODCHECK)
/github/workspace/megalinter-reports/megalinter.log:23:160 - Unknown word (SEMGREP)
/github/workspace/megalinter-reports/megalinter.log:23:180 - Unknown word (SFDX)
/github/workspace/megalinter-reports/megalinter.log:23:210 - Unknown word (SFDX)
/github/workspace/megalinter-reports/megalinter.log:23:240 - Unknown word (SFDX)
/github/workspace/megalinter-reports/megalinter.log:23:264 - Unknown word (PROSELINT)
